Entity1,Relationship,Entity2,Property
非洲大蜗牛,HAS_ALIAS,褐云玛瑙螺,type=俗名
非洲大蜗牛,HAS_ALIAS,Achatina fulica,type=学名
非洲大蜗牛,HAS_ALIAS,非洲巨型蜗牛,type=俗名
非洲大蜗牛,HAS_ALIAS,白玉蜗牛,type=俗名
非洲大蜗牛,BELONGS_TO,玛瑙螺科,rank=科
非洲大蜗牛,BELONGS_TO,玛瑙螺属,rank=属
非洲大蜗牛,NATIVE_TO,东非,无Property
非洲大蜗牛,NATIVE_TO,巴西,无Property
东非,LOCATED_IN,非洲,无Property
巴西,LOCATED_IN,南美洲,无Property
非洲大蜗牛,THRIVES_IN,热带地区,无Property
非洲大蜗牛,THRIVES_IN,亚热带地区,无Property
非洲大蜗牛,THRIVES_IN,稻田,无Property
非洲大蜗牛,THRIVES_IN,沟渠,无Property
非洲大蜗牛,THRIVES_IN,水塘,无Property
非洲大蜗牛,THRIVES_IN,农田,无Property
非洲大蜗牛,THRIVES_IN,水库,无Property
非洲大蜗牛,THRIVES_IN,公园,无Property
非洲大蜗牛,HAS_HABIT,食性杂,无Property
非洲大蜗牛,HAS_HABIT,繁殖力强,无Property
非洲大蜗牛,HAS_HABIT,抗逆性强,无Property
非洲大蜗牛,HAS_MORPHOLOGY,锥形螺旋壳,无Property
非洲大蜗牛,HAS_MORPHOLOGY,壳上有黄色条纹和黑色斑点,无Property
非洲大蜗牛,HAS_MORPHOLOGY,肉身洁白如玉,无Property
非洲大蜗牛,HAS_MORPHOLOGY,两对触角,无Property
非洲大蜗牛,INTRODUCED_VIA,人为放生,无Property
非洲大蜗牛,INTRODUCED_VIA,养殖逃逸,无Property
非洲大蜗牛,REPORTED_IN,麻栗坡县,year=2001,status=发现
非洲大蜗牛,REPORTED_IN,富宁县,year=2001,status=发现
非洲大蜗牛,REPORTED_IN,马关县,year=2001,status=发现
非洲大蜗牛,REPORTED_IN,厦门市,status=采集
非洲大蜗牛,REPORTED_IN,南宁市,status=调查
非洲大蜗牛,REPORTED_IN,广州市,status=调查
非洲大蜗牛,REPORTED_IN,番禺区,status=调查
非洲大蜗牛,REPORTED_IN,罗定市,status=调查
非洲大蜗牛,REPORTED_IN,江门市,status=调查
非洲大蜗牛,REPORTED_IN,南澳县,status=调查
非洲大蜗牛,REPORTED_IN,海南省,status=调查
