Entity1,Relationship,Entity2,Property
非洲大蜗牛,HAS_ALIAS,褐云玛瑙螺,type=俗名
非洲大蜗牛,HAS_ALIAS,菜螺,type=俗名
非洲大蜗牛,HAS_ALIAS,花螺,type=俗名
非洲大蜗牛,HAS_ALIAS,东风螺,type=俗名
非洲大蜗牛,HAS_ALIAS,法国螺,type=俗名
非洲大蜗牛,HAS_ALIAS,Achatina fulica,type=学名
非洲大蜗牛,BELONGS_TO,玛瑙螺科,rank=科
非洲大蜗牛,BELONGS_TO,玛瑙螺属,rank=属
非洲大蜗牛,BELONGS_TO,柄眼目,rank=目
非洲大蜗牛,BELONGS_TO,腹足纲,rank=纲
非洲大蜗牛,BELONGS_TO,软体动物门,rank=门
非洲大蜗牛,NATIVE_TO,坦桑尼亚,Property=null
坦桑尼亚,LOCATED_IN,东非,Property=null
非洲大蜗牛,NATIVE_TO,桑给巴尔,Property=null
桑给巴尔,LOCATED_IN,坦桑尼亚,Property=null
非洲大蜗牛,NATIVE_TO,奔巴,Property=null
奔巴,LOCATED_IN,坦桑尼亚,Property=null
非洲大蜗牛,THRIVES_IN,湿热地区,Property=null
非洲大蜗牛,THRIVES_IN,农田,Property=null
非洲大蜗牛,THRIVES_IN,园艺场所,Property=null
非洲大蜗牛,INTRODUCED_VIA,随植物夹带,Property=null
非洲大蜗牛,INTRODUCED_VIA,人为引种,Property=null
非洲大蜗牛,INTRODUCED_VIA,养殖逃逸,Property=null
非洲大蜗牛,REPORTED_IN,厦门市,year=1931;status=首次发现
厦门市,LOCATED_IN,福建省,Property=null
非洲大蜗牛,REPORTED_IN,台湾省,year=1932;status=传入
非洲大蜗牛,REPORTED_IN,广东省,Property=null
非洲大蜗牛,REPORTED_IN,广西壮族自治区,Property=null
非洲大蜗牛,REPORTED_IN,海南省,Property=null
非洲大蜗牛,REPORTED_IN,云南省,Property=null
非洲大蜗牛,REPORTED_IN,福建省,Property=null
非洲大蜗牛,REPORTED_IN,湖南省,Property=null
非洲大蜗牛,REPORTED_IN,湖北省,Property=null
非洲大蜗牛,REPORTED_IN,香港特别行政区,Property=null
香港特别行政区,LOCATED_IN,中国,Property=null
非洲大蜗牛,REPORTED_IN,澳门特别行政区,Property=null
澳门特别行政区,LOCATED_IN,中国,Property=null
非洲大蜗牛,HAS_MORPHOLOGY,个体硕大,Property=null
非洲大蜗牛,HAS_MORPHOLOGY,肉色洁白,Property=null
非洲大蜗牛,HAS_HABIT,繁殖快,Property=null
非洲大蜗牛,HAS_HABIT,食性杂,Property=null
非洲大蜗牛,HAS_HABIT,食量大,Property=null
非洲大蜗牛,HAS_HABIT,抗逆性强,Property=null
非洲大蜗牛,PREYS_ON,叶菜,severity=严重
非洲大蜗牛,PREYS_ON,茄瓜,severity=严重
非洲大蜗牛,PREYS_ON,鲜花,severity=严重
非洲大蜗牛,PREYS_ON,薯类,severity=严重
非洲大蜗牛,PREYS_ON,花生,severity=严重
非洲大蜗牛,PREYS_ON,蔬菜,severity=严重
非洲大蜗牛,PREYS_ON,瓜果,severity=严重
非洲大蜗牛,PREYS_ON,粮食作物,severity=严重
非洲大蜗牛,PREYS_ON,园艺观赏植物,severity=严重
非洲大蜗牛,PREYS_ON,水稻,severity=严重
非洲大蜗牛,CAUSES,农业生产损失,type=直接
非洲大蜗牛,CAUSES,病虫传播,type=直接
非洲大蜗牛,CAUSES,生态环境破坏,type=直接
非洲大蜗牛,CAUSES,人类疾病传播,type=直接
非洲大蜗牛,AFFECTS,广州管圆线虫,Property=null
非洲大蜗牛,COMPETES_WITH,本土物种,severity=高
非洲大蜗牛,SPREAD_RISK_TO,中国南方,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,东南亚,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,南亚,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,日本,confidence=中
非洲大蜗牛,CONTROL,农业防治,Property=null
非洲大蜗牛,CONTROL,物理防治,Property=null
非洲大蜗牛,CONTROL,生物防治,Property=null
非洲大蜗牛,CONTROL,化学防治,Property=null
非洲大蜗牛,CONTROL,检疫防治,Property=null
非洲大蜗牛,CONTROL,人工防治,Property=null
非洲大蜗牛,CONTROL,诱捕防治,Property=null
入侵事件,CAUSES,生态影响,type=直接
治理行动,MITIGATES,入侵影响,Property=null
