Entity1,Relationship,Entity2,Property
非洲大蜗牛,HAS_ALIAS,白玉蜗牛,type=俗名
非洲大蜗牛,HAS_ALIAS,褐云玛瑙螺,type=俗名
非洲大蜗牛,HAS_ALIAS,非洲蜗牛,type=俗名
非洲大蜗牛,HAS_ALIAS,褐色玛瑙螺,type=俗名
非洲大蜗牛,HAS_ALIAS,菜螺,type=俗名
非洲大蜗牛,HAS_ALIAS,花螺,type=俗名
非洲大蜗牛,HAS_ALIAS,东风螺,type=俗名
非洲大蜗牛,HAS_ALIAS,法国螺,type=俗名
非洲大蜗牛,BELONGS_TO,玛瑙螺科,rank=科
非洲大蜗牛,BELONGS_TO,玛瑙螺属,rank=属
非洲大蜗牛,BELONGS_TO,柄眼目,rank=目
非洲大蜗牛,BELONGS_TO,腹足纲,rank=纲
非洲大蜗牛,BELONGS_TO,软体动物门,rank=门
非洲大蜗牛,NATIVE_TO,东非,","
非洲大蜗牛,NATIVE_TO,坦桑尼亚,","
非洲大蜗牛,NATIVE_TO,桑给巴尔,","
非洲大蜗牛,NATIVE_TO,奔巴,","
非洲大蜗牛,THRIVES_IN,民宅院内外的垃圾或杂物堆放,","
非洲大蜗牛,THRIVES_IN,菜地或路边草丛,","
非洲大蜗牛,THRIVES_IN,公园花圃,","
非洲大蜗牛,THRIVES_IN,稻田,","
非洲大蜗牛,THRIVES_IN,水库,","
非洲大蜗牛,THRIVES_IN,河流,","
非洲大蜗牛,HAS_HABIT,杂食性,","
非洲大蜗牛,HAS_HABIT,繁殖迅速,","
非洲大蜗牛,HAS_HABIT,食量大,","
非洲大蜗牛,HAS_HABIT,抗逆性强,","
非洲大蜗牛,HAS_HABIT,高效利用纤维素,","
非洲大蜗牛,HAS_MORPHOLOGY,贝壳大型壳质稍厚有光泽呈长卵圆形壳高达130毫米宽54毫米有6.5至8个螺层,","
非洲大蜗牛,INTRODUCED_VIA,随观赏植物夹带,","
非洲大蜗牛,INTRODUCED_VIA,人为引种,","
非洲大蜗牛,REPORTED_IN,厦门市,year=1931;status=首次发现
厦门市,LOCATED_IN,福建省,","
非洲大蜗牛,REPORTED_IN,台湾省,year=1932;status=传入
非洲大蜗牛,REPORTED_IN,广东省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,广西壮族自治区,year=null;status=分布
非洲大蜗牛,REPORTED_IN,海南省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,云南省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,福建省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,湖南省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,湖北省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,香港特别行政区,year=null;status=分布
非洲大蜗牛,REPORTED_IN,澳门特别行政区,year=null;status=分布
非洲大蜗牛,REPORTED_IN,龙海市,year=null;status=分布
龙海市,LOCATED_IN,福建省,","
非洲大蜗牛,REPORTED_IN,茂名市,year=null;status=分布
茂名市,LOCATED_IN,广东省,","
非洲大蜗牛,REPORTED_IN,思茅区,year=null;status=分布
思茅区,LOCATED_IN,普洱市,","
普洱市,LOCATED_IN,云南省,","
非洲大蜗牛,REPORTED_IN,文山壮族苗族自治州,year=null;status=分布
文山壮族苗族自治州,LOCATED_IN,云南省,","
非洲大蜗牛,REPORTED_IN,金华市,year=null;status=养殖
金华市,LOCATED_IN,浙江省,","
非洲大蜗牛,PREYS_ON,蔬菜,severity=高
非洲大蜗牛,PREYS_ON,瓜果,severity=高
非洲大蜗牛,PREYS_ON,粮食作物,severity=高
非洲大蜗牛,PREYS_ON,园艺观赏植物,severity=高
非洲大蜗牛,PREYS_ON,叶菜,severity=高
非洲大蜗牛,PREYS_ON,茄瓜,severity=高
非洲大蜗牛,PREYS_ON,鲜花,severity=高
非洲大蜗牛,PREYS_ON,薯类,severity=高
非洲大蜗牛,PREYS_ON,花生,severity=高
非洲大蜗牛,CAUSES,农作物减产或绝收,type=直接
非洲大蜗牛,CAUSES,传播广州管圆线虫,type=直接
非洲大蜗牛,CAUSES,引发脑膜炎,type=间接
非洲大蜗牛,COMPETES_WITH,本土物种,severity=高
非洲大蜗牛,CAUSES,生态环境负面影响,type=间接
非洲大蜗牛,MITIGATES,人工捕捉,method=物理;type=主要
非洲大蜗牛,MITIGATES,化学防治,method=化学;type=主要
非洲大蜗牛,MITIGATES,生物防治,method=生物;type=主要
非洲大蜗牛,MITIGATES,农业防治,method=农业;type=主要
非洲大蜗牛,MITIGATES,检疫防治,method=检疫;type=主要
非洲大蜗牛,MITIGATES,诱捕防治,method=物理;type=辅助
非洲大蜗牛,SPREAD_RISK_TO,华南地区,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,长江中下游地区,confidence=中
坦桑尼亚,LOCATED_IN,东非,","
桑给巴尔,LOCATED_IN,坦桑尼亚,","
奔巴,LOCATED_IN,坦桑尼亚,","
福建省龙海市入侵事件,CAUSES,传播广州管圆线虫,type=直接
福建省龙海市入侵事件,DURING,调查年份未明确,","
广东省茂名市入侵事件,CAUSES,传播广州管圆线虫,type=直接
广东省茂名市入侵事件,DURING,调查年份未明确,","
云南省文山州入侵事件,CAUSES,农作物减产或绝收,type=直接
云南省文山州入侵事件,DURING,调查年份未明确,","
云南省思茅区入侵事件,CAUSES,传播危害,type=直接
云南省思茅区入侵事件,DURING,调查年份未明确,","
