Entity1,Relationship,Entity2,Property
非洲大蜗牛,HAS_ALIAS,褐云玛瑙螺,type=俗名
非洲大蜗牛,HAS_ALIAS,非洲巨螺,type=俗名
非洲大蜗牛,HAS_ALIAS,菜螺,type=俗名
非洲大蜗牛,HAS_ALIAS,花螺,type=俗名
非洲大蜗牛,HAS_ALIAS,田园杀手,type=俗名
非洲大蜗牛,BELONGS_TO,软体动物门,rank=门
非洲大蜗牛,BELONGS_TO,腹足纲,rank=纲
非洲大蜗牛,BELONGS_TO,柄眼目,rank=目
非洲大蜗牛,BELONGS_TO,玛瑙螺科,rank=科
非洲大蜗牛,BELONGS_TO,玛瑙螺属,rank=属
非洲大蜗牛,NATIVE_TO,坦桑尼亚桑给巴尔,无
非洲大蜗牛,NATIVE_TO,奔巴岛,无
非洲大蜗牛,NATIVE_TO,马达加斯加岛,无
坦桑尼亚桑给巴尔,LOCATED_IN,坦桑尼亚,无
奔巴岛,LOCATED_IN,坦桑尼亚,无
马达加斯加岛,LOCATED_IN,马达加斯加,无
坦桑尼亚,LOCATED_IN,非洲东部,无
马达加斯加,LOCATED_IN,非洲东部,无
非洲大蜗牛,THRIVES_IN,草丛,无
非洲大蜗牛,THRIVES_IN,菜园,无
非洲大蜗牛,THRIVES_IN,果园,无
非洲大蜗牛,THRIVES_IN,农田,无
非洲大蜗牛,THRIVES_IN,林地,无
非洲大蜗牛,THRIVES_IN,房屋墙角,无
非洲大蜗牛,THRIVES_IN,土壤表层,无
非洲大蜗牛,THRIVES_IN,乱石堆,无
非洲大蜗牛,THRIVES_IN,枯草堆,无
非洲大蜗牛,THRIVES_IN,阴沟,无
非洲大蜗牛,THRIVES_IN,湿地,无
非洲大蜗牛,THRIVES_IN,公园绿地,无
非洲大蜗牛,THRIVES_IN,住宅小区,无
非洲大蜗牛,THRIVES_IN,学校,无
非洲大蜗牛,THRIVES_IN,口岸,无
非洲大蜗牛,THRIVES_IN,森林,无
非洲大蜗牛,THRIVES_IN,阴凉潮湿处,无
非洲大蜗牛,THRIVES_IN,草木树根下,无
非洲大蜗牛,THRIVES_IN,潮湿墙壁,无
非洲大蜗牛,THRIVES_IN,落叶腐烂处,无
非洲大蜗牛,HAS_HABIT,喜群居,无
非洲大蜗牛,HAS_HABIT,昼伏夜出,无
非洲大蜗牛,HAS_HABIT,雌雄同体异体交配,无
非洲大蜗牛,HAS_HABIT,繁殖能力强,无
非洲大蜗牛,HAS_HABIT,寿命5至6年,无
非洲大蜗牛,HAS_HABIT,每年产卵4次,无
非洲大蜗牛,HAS_HABIT,一生可产卵6000多粒,无
非洲大蜗牛,HAS_MORPHOLOGY,外壳较厚有光泽成体壳长5至10厘米最大可超过20厘米,无
非洲大蜗牛,HAS_MORPHOLOGY,外壳红棕色有淡黄色垂直斑点,无
非洲大蜗牛,HAS_MORPHOLOGY,螺壳圆锥状有7至9个螺层,无
非洲大蜗牛,HAS_MORPHOLOGY,卵椭圆形乳白或淡青色,无
非洲大蜗牛,INTRODUCED_VIA,作为食物引进,无
非洲大蜗牛,INTRODUCED_VIA,引种养殖,无
非洲大蜗牛,INTRODUCED_VIA,非法引进携带寄递走私,无
非洲大蜗牛,INTRODUCED_VIA,跨区域调运农作物和林草种子苗木,无
非洲大蜗牛,PREYS_ON,瓜果蔬菜,severity=高
非洲大蜗牛,PREYS_ON,园林绿化植物,severity=高
非洲大蜗牛,PREYS_ON,农作物,severity=高
非洲大蜗牛,PREYS_ON,林木,severity=高
非洲大蜗牛,PREYS_ON,花卉,severity=高
非洲大蜗牛,PREYS_ON,动植物残体,severity=低
非洲大蜗牛,PREYS_ON,地衣,severity=低
非洲大蜗牛,PREYS_ON,藻类,severity=低
非洲大蜗牛,PREYS_ON,真菌,severity=低
非洲大蜗牛,CAUSES,危害农林业生产,type=直接
非洲大蜗牛,CAUSES,破坏生物多样性,type=直接
非洲大蜗牛,CAUSES,威胁人类健康,type=直接
非洲大蜗牛,CAUSES,传播结核病,type=间接
非洲大蜗牛,CAUSES,传播嗜酸性脑膜炎,type=间接
非洲大蜗牛,CAUSES,传播脑膜炎,type=间接
非洲大蜗牛,CAUSES,传播广州管圆线虫病,type=间接
非洲大蜗牛,CAUSES,引发皮炎,type=间接
非洲大蜗牛,CAUSES,引发皮肤瘙痒肿胀,type=间接
非洲大蜗牛,REPORTED_IN,福州市,year=2024;status=分布
福州市,LOCATED_IN,福建省,无
非洲大蜗牛,REPORTED_IN,平潭综合实验区,year=2025;status=分布
平潭综合实验区,LOCATED_IN,福建省,无
非洲大蜗牛,REPORTED_IN,福鼎市,year=2025;status=分布
福鼎市,LOCATED_IN,福建省,无
非洲大蜗牛,REPORTED_IN,泉州市,year=2025;status=分布
泉州市,LOCATED_IN,福建省,无
非洲大蜗牛,REPORTED_IN,厦门市,year=1930;status=首次发现
厦门市,LOCATED_IN,福建省,无
非洲大蜗牛,REPORTED_IN,广东省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,深圳市,year=null;status=分布
深圳市,LOCATED_IN,广东省,无
非洲大蜗牛,REPORTED_IN,广州市,year=null;status=分布
广州市,LOCATED_IN,广东省,无
非洲大蜗牛,REPORTED_IN,江门市,year=null;status=分布
江门市,LOCATED_IN,广东省,无
非洲大蜗牛,REPORTED_IN,海口市,year=2024;status=分布
海口市,LOCATED_IN,海南省,无
非洲大蜗牛,REPORTED_IN,湖北省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,湖南省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,广西壮族自治区,year=null;status=分布
非洲大蜗牛,REPORTED_IN,四川省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,贵州省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,云南省,year=null;status=分布
非洲大蜗牛,REPORTED_IN,台湾省,year=1930;status=分布
非洲大蜗牛,REPORTED_IN,香港特别行政区,year=null;status=分布
非洲大蜗牛,REPORTED_IN,澳门特别行政区,year=null;status=分布
福建省福州市儿童公园管理处,CONTAINS,福州市儿童公园,无
福州市儿童公园,REPORTED_IN,福州市,year=2024;status=发生
福建省平潭综合实验区如意湖公园,REPORTED_IN,平潭综合实验区,year=2025;status=发生
福建省平潭综合实验区如意社区,REPORTED_IN,平潭综合实验区,year=2026;status=发生
