Entity1,Relationship,Entity2,Property
齐氏罗非鱼,HAS_ALIAS,Coptodon zillii,type=学名
齐氏罗非鱼,HAS_ALIAS,Tilapia zillii,type=学名
齐氏罗非鱼,NATIVE_TO,西非,null
齐氏罗非鱼,NATIVE_TO,东非,null
齐氏罗非鱼,NATIVE_TO,北非,null
齐氏罗非鱼,NATIVE_TO,中东地区,null
西非,LOCATED_IN,非洲,null
东非,LOCATED_IN,非洲,null
北非,LOCATED_IN,非洲,null
中东地区,LOCATED_IN,亚洲,null
齐氏罗非鱼,INTRODUCED_VIA,水产养殖引入,year=1978
齐氏罗非鱼,REPORTED_IN,东江,year=2011;status=采集样本
齐氏罗非鱼,REPORTED_IN,增江,year=2024;status=优势物种
齐氏罗非鱼,REPORTED_IN,山美水库,year=2021;status=繁殖研究
齐氏罗非鱼,REPORTED_IN,南流江河口红树林潮沟,year=null;status=优势物种
齐氏罗非鱼,REPORTED_IN,锦江,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,肇庆星湖,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,佛山顺峰山湖区,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,广州东山湖,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,横琴国家湿地公园,year=null;status=优势种
齐氏罗非鱼,REPORTED_IN,赤水河贵州段,year=null;status=检测到
齐氏罗非鱼,REPORTED_IN,上犹江水库,year=2023;status=优势种
齐氏罗非鱼,REPORTED_IN,左江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,右江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,郁江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,红水河,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,柳江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,浔江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,桂江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,贺江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,北仑河,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,钦江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,南流江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,永定河,year=null;status=高入侵风险物种
齐氏罗非鱼,REPORTED_IN,北运河,year=null;status=高入侵风险物种
齐氏罗非鱼,REPORTED_IN,白洋淀,year=null;status=高入侵风险物种
齐氏罗非鱼,THRIVES_IN,东江,null
齐氏罗非鱼,THRIVES_IN,增江,null
齐氏罗非鱼,THRIVES_IN,山美水库,null
齐氏罗非鱼,THRIVES_IN,南流江河口红树林潮沟,null
齐氏罗非鱼,THRIVES_IN,锦江,null
齐氏罗非鱼,THRIVES_IN,肇庆星湖,null
齐氏罗非鱼,THRIVES_IN,佛山顺峰山湖区,null
齐氏罗非鱼,THRIVES_IN,广州东山湖,null
齐氏罗非鱼,THRIVES_IN,横琴国家湿地公园,null
齐氏罗非鱼,THRIVES_IN,赤水河贵州段,null
齐氏罗非鱼,THRIVES_IN,上犹江水库,null
齐氏罗非鱼,THRIVES_IN,左江,null
齐氏罗非鱼,THRIVES_IN,右江,null
齐氏罗非鱼,THRIVES_IN,郁江,null
齐氏罗非鱼,THRIVES_IN,红水河,null
齐氏罗非鱼,THRIVES_IN,柳江,null
齐氏罗非鱼,THRIVES_IN,浔江,null
齐氏罗非鱼,THRIVES_IN,桂江,null
齐氏罗非鱼,THRIVES_IN,贺江,null
齐氏罗非鱼,THRIVES_IN,北仑河,null
齐氏罗非鱼,THRIVES_IN,钦江,null
齐氏罗非鱼,THRIVES_IN,南流江,null
齐氏罗非鱼,THRIVES_IN,永定河,null
齐氏罗非鱼,THRIVES_IN,北运河,null
齐氏罗非鱼,THRIVES_IN,白洋淀,null
齐氏罗非鱼,HAS_HABIT,多次产卵类型,null
齐氏罗非鱼,HAS_HABIT,繁殖期5月初到10月底,null
齐氏罗非鱼,HAS_HABIT,强大的生态适应性,null
齐氏罗非鱼,HAS_HABIT,杂食性,null
齐氏罗非鱼,HAS_HABIT,环境耐受性强,null
齐氏罗非鱼,HAS_MORPHOLOGY,体长相对繁殖力62粒/mm,null
齐氏罗非鱼,HAS_MORPHOLOGY,体质量相对繁殖力98粒/g,null
齐氏罗非鱼,CAUSES,对本地生态系统造成严重威胁,type=生态威胁
齐氏罗非鱼,CAUSES,破坏生态平衡,type=生态危害
齐氏罗非鱼,COMPETES_WITH,本土鱼类,severity=排挤
齐氏罗非鱼,PREYS_ON,本土水生生物,severity=捕食
齐氏罗非鱼,SUPPRESSED_BY,综合防控技术体系,method=综合防控
