Entity1,Relationship,Entity2,Property
鳄雀鳝,BELONGS_TO,雀鳝科,rank=科
鳄雀鳝,BELONGS_TO,大雀鳝属,rank=属
鳄雀鳝,HAS_ALIAS,福鳄,type=俗名
鳄雀鳝,HAS_ALIAS,幽灵火箭,type=俗名
鳄雀鳝,HAS_ALIAS,鳄鱼火箭,type=俗名
鳄雀鳝,HAS_ALIAS,大雀鳝,type=俗名
鳄雀鳝,HAS_ALIAS,锤骨雀鳝,type=俗名
鳄雀鳝,NATIVE_TO,北美洲,null
鳄雀鳝,NATIVE_TO,美国,type=国家
鳄雀鳝,NATIVE_TO,墨西哥,type=国家
美国,LOCATED_IN,北美洲,null
墨西哥,LOCATED_IN,北美洲,null
鳄雀鳝,THRIVES_IN,河流,null
鳄雀鳝,THRIVES_IN,湖泊,null
鳄雀鳝,THRIVES_IN,沼泽,null
鳄雀鳝,THRIVES_IN,河口,null
鳄雀鳝,THRIVES_IN,咸水区,null
鳄雀鳝,THRIVES_IN,人工湖,null
鳄雀鳝,THRIVES_IN,水库,null
鳄雀鳝,THRIVES_IN,公园水体,null
鳄雀鳝,THRIVES_IN,景观池,null
鳄雀鳝,THRIVES_IN,放生池,null
鳄雀鳝,THRIVES_IN,封闭水域,null
鳄雀鳝,THRIVES_IN,下水道,null
鳄雀鳝,HAS_MORPHOLOGY,口尖似鳄鱼,null
鳄雀鳝,HAS_MORPHOLOGY,身体覆盖菱形硬鳞,null
鳄雀鳝,HAS_MORPHOLOGY,尾部为圆尾,null
鳄雀鳝,HAS_MORPHOLOGY,上下颚密布锋利牙齿,null
鳄雀鳝,HAS_MORPHOLOGY,体长可达3米,null
鳄雀鳝,HAS_MORPHOLOGY,体重可达200多斤,null
鳄雀鳝,HAS_HABIT,肉食性鱼类,null
鳄雀鳝,HAS_HABIT,单独生活,null
鳄雀鳝,HAS_HABIT,有领地意识,null
鳄雀鳝,HAS_HABIT,能用鱼鳔辅助呼吸,null
鳄雀鳝,HAS_HABIT,离开水能存活一段时间,null
鳄雀鳝,HAS_HABIT,每年5-8月产卵,null
鳄雀鳝,HAS_HABIT,一次产卵15万-28万颗,null
鳄雀鳝,HAS_HABIT,雄性6岁性成熟,null
鳄雀鳝,HAS_HABIT,雌性11岁性成熟,null
鳄雀鳝,HAS_HABIT,寿命可达26-50年以上,null
鳄雀鳝,INTRODUCED_VIA,人为引进,null
鳄雀鳝,INTRODUCED_VIA,自然入侵,null
鳄雀鳝,INTRODUCED_VIA,观赏鱼贸易,null
鳄雀鳝,INTRODUCED_VIA,人为放生,null
鳄雀鳝,INTRODUCED_VIA,人为弃养,null
鳄雀鳝,INTRODUCED_VIA,走私,null
鳄雀鳝,INTRODUCED_VIA,电商平台售卖,null
鳄雀鳝,PREYS_ON,本土鱼类,severity=高
鳄雀鳝,PREYS_ON,甲壳动物,severity=高
鳄雀鳝,PREYS_ON,两栖动物,severity=高
鳄雀鳝,PREYS_ON,鸟类,severity=高
鳄雀鳝,PREYS_ON,水生昆虫,severity=高
鳄雀鳝,PREYS_ON,鸭鹅幼雏,severity=高
鳄雀鳝,PREYS_ON,小型哺乳动物,severity=高
鳄雀鳝,PREYS_ON,罗非鱼,severity=高
鳄雀鳝,PREYS_ON,巴西龟,severity=高
鳄雀鳝,COMPETES_WITH,本土鱼类,severity=高
鳄雀鳝,CAUSES,生态破坏,type=直接
鳄雀鳝,CAUSES,生物多样性丧失,type=直接
鳄雀鳝,CAUSES,渔业经济损失,type=直接
鳄雀鳝,CAUSES,养殖场经济损失,type=直接
鳄雀鳝,CAUSES,人类中毒,type=间接
鳄雀鳝,CAUSES,人类物理伤害,type=直接
鳄雀鳝,REPORTED_IN,汝州市,"year=2022,status=发现并捕获"
汝州市,LOCATED_IN,平顶山市,null
平顶山市,LOCATED_IN,河南省,null
鳄雀鳝,REPORTED_IN,银川市金凤区,"year=2022,status=发现"
银川市金凤区,LOCATED_IN,银川市,null
银川市,LOCATED_IN,宁夏回族自治区,null
鳄雀鳝,REPORTED_IN,桂平市,"year=2022,status=发现并捕获"
桂平市,LOCATED_IN,贵港市,null
贵港市,LOCATED_IN,广西壮族自治区,null
鳄雀鳝,REPORTED_IN,长沙市岳麓区,"year=2022,status=发现"
长沙市岳麓区,LOCATED_IN,长沙市,null
长沙市,LOCATED_IN,湖南省,null
鳄雀鳝,REPORTED_IN,青岛市黄岛区,"year=2022,status=发现并捕获"
青岛市黄岛区,LOCATED_IN,青岛市,null
青岛市,LOCATED_IN,山东省,null
鳄雀鳝,REPORTED_IN,靖江市,"year=2022,status=发现"
靖江市,LOCATED_IN,泰州市,null
泰州市,LOCATED_IN,江苏省,null
鳄雀鳝,REPORTED_IN,西宁市,"year=2022,status=发现"
西宁市,LOCATED_IN,青海省,null
鳄雀鳝,REPORTED_IN,昆明市,"year=2022,status=发现并捕获"
昆明市,LOCATED_IN,云南省,null
鳄雀鳝,REPORTED_IN,成都市,"year=2022,status=发现"
成都市,LOCATED_IN,四川省,null
鳄雀鳝,REPORTED_IN,台州市,"year=2003,status=发现"
台州市,LOCATED_IN,浙江省,null
鳄雀鳝,REPORTED_IN,广州市白云区,"year=2023,status=发现并捕获"
广州市白云区,LOCATED_IN,广州市,null
广州市,LOCATED_IN,广东省,null
鳄雀鳝,REPORTED_IN,深圳市,"year=2022,status=发现并捕获"
深圳市,LOCATED_IN,广东省,null
鳄雀鳝,REPORTED_IN,厦门市同安区,"year=2026,status=发现并捕获"
厦门市同安区,LOCATED_IN,厦门市,null
厦门市,LOCATED_IN,福建省,null
鳄雀鳝,REPORTED_IN,武汉市东西湖区,"year=2022,status=发现并捕获"
武汉市东西湖区,LOCATED_IN,武汉市,null
武汉市,LOCATED_IN,湖北省,null
鳄雀鳝,REPORTED_IN,扶绥县渠黎镇,"year=2022,status=发现并灭杀"
扶绥县渠黎镇,LOCATED_IN,扶绥县,null
扶绥县,LOCATED_IN,崇左市,null
崇左市,LOCATED_IN,广西壮族自治区,null
鳄雀鳝,REPORTED_IN,无锡市,"year=2022,status=发现并捕获"
无锡市,LOCATED_IN,江苏省,null
鳄雀鳝,REPORTED_IN,自贡市,"year=2022,status=发现并捕获"
自贡市,LOCATED_IN,四川省,null
鳄雀鳝,REPORTED_IN,广州市白云区槎龙社区,"year=2023,status=发现并捕获"
广州市白云区槎龙社区,LOCATED_IN,广州市白云区,null
鳄雀鳝,REPORTED_IN,大沥镇,"year=2022,status=发现"
大沥镇,LOCATED_IN,佛山市,null
佛山市,LOCATED_IN,广东省,null
鳄雀鳝,REPORTED_IN,江津区,"year=2022,status=发现"
江津区,LOCATED_IN,重庆市,null
鳄雀鳝,SPREAD_RISK_TO,珠江流域,confidence=高
鳄雀鳝,SPREAD_RISK_TO,长江流域,confidence=中
鳄雀鳝,SPREAD_RISK_TO,黄河流域,confidence=中
鳄雀鳝,SPREAD_RISK_TO,华南地区,confidence=高
鳄雀鳝,SPREAD_RISK_TO,全国,confidence=中
鳄雀鳝,MITIGATES,人工捕捉,method=物理;type=主要
鳄雀鳝,MITIGATES,路亚钓,method=物理;type=主要
鳄雀鳝,MITIGATES,抽干湖水,method=物理;type=主要
鳄雀鳝,MITIGATES,无害化处理,method=物理;type=主要
鳄雀鳝,MITIGATES,深埋处理,method=物理;type=主要
鳄雀鳝,MITIGATES,灭杀,method=物理;type=主要
鳄雀鳝,MITIGATES,上报农业农村局,method=检疫;type=辅助
鳄雀鳝,MITIGATES,专业团队捕捞,method=物理;type=主要
鳄雀鳝,MITIGATES,禁止放生,method=检疫;type=主要
鳄雀鳝,MITIGATES,列入外来入侵物种名单,method=检疫;type=主要
鳄雀鳝,MITIGATES,全国普查,method=检疫;type=辅助
鳄雀鳝,MITIGATES,渔政天眼系统,method=检疫;type=辅助
鳄雀鳝,MITIGATES,立法监管,method=检疫;type=主要
鳄雀鳝,MITIGATES,宣传教育,method=检疫;type=辅助
鳄雀鳝,MITIGATES,发现一条坚决抓除一条,method=物理;type=主要
鳄雀鳝,REPORTED_IN,广州市白云区,"year=2023,status=发现并捕获"
鳄雀鳝,REPORTED_IN,大沥镇,"year=2022,status=发现"
鳄雀鳝,REPORTED_IN,江津区,"year=2022,status=发现"
鳄雀鳝,REPORTED_IN,广水市,"year=2022,status=发现"
广水市,LOCATED_IN,随州市,null
随州市,LOCATED_IN,湖北省,null
鳄雀鳝,REPORTED_IN,温江区,"year=2022,status=发现"
温江区,LOCATED_IN,成都市,null
鳄雀鳝,REPORTED_IN,常青花园中心公园,"year=2022,status=发现并捕获"
常青花园中心公园,LOCATED_IN,武汉市东西湖区,null
鳄雀鳝,REPORTED_IN,东湖海洋世界,"year=2022,status=饲养"
东湖海洋世界,LOCATED_IN,武汉市,null
鳄雀鳝,REPORTED_IN,渠黎镇某山庄,"year=2022,status=发现并灭杀"
渠黎镇某山庄,LOCATED_IN,扶绥县渠黎镇,null
鳄雀鳝,REPORTED_IN,槎龙社区公园,"year=2023,status=发现并捕获"
槎龙社区公园,LOCATED_IN,广州市白云区槎龙社区,null
鳄雀鳝,REPORTED_IN,云禅湖,"year=2022,status=发现并捕获"
云禅湖,LOCATED_IN,汝州市,null
鳄雀鳝,REPORTED_IN,典农河,"year=2022,status=发现"
典农河,LOCATED_IN,银川市金凤区,null
鳄雀鳝,REPORTED_IN,西山风景区莲池,"year=2022,status=发现并捕获"
西山风景区莲池,LOCATED_IN,桂平市,null
