Entity1,Relationship,Entity2,Property
红耳彩龟,HAS_ALIAS,巴西龟,type=俗名
红耳彩龟,HAS_ALIAS,红耳龟,type=俗名
红耳彩龟,HAS_ALIAS,巴西彩龟,type=俗名
红耳彩龟,HAS_ALIAS,七彩龟,type=俗名
红耳彩龟,HAS_ALIAS,翠龟,type=俗名
红耳彩龟,HAS_ALIAS,密西西比红耳龟,type=俗名
红耳彩龟,HAS_ALIAS,秀丽锦龟,type=俗名
红耳彩龟,HAS_ALIAS,麻将龟,type=俗名
红耳彩龟,BELONGS_TO,龟鳖目,rank=目
红耳彩龟,BELONGS_TO,龟科,rank=科
红耳彩龟,BELONGS_TO,彩龟属,rank=属
红耳彩龟,HAS_MORPHOLOGY,头较小吻钝头颈处具黄绿相间的纵条纹眼后有1对红色斑块背甲扁平背部中央有1条明显的脊棱,null
红耳彩龟,HAS_HABIT,水栖性适应性强生存水温2至38摄氏度最适生长水温26至30摄氏度15摄氏度进入冬眠杂食性偏动物性喜食鱼虾蚌及动物内脏,null
红耳彩龟,NATIVE_TO,美国密西西比河流域,null
美国密西西比河流域,LOCATED_IN,北美,null
红耳彩龟,THRIVES_IN,稻田,null
红耳彩龟,THRIVES_IN,水库,null
红耳彩龟,THRIVES_IN,河流,null
红耳彩龟,INTRODUCED_VIA,宠物贸易,null
红耳彩龟,INTRODUCED_VIA,养殖逃逸,null
红耳彩龟,INTRODUCED_VIA,不合理放生,null
红耳彩龟,INTRODUCED_VIA,弃养,null
红耳彩龟,INTRODUCED_VIA,非法携带进境,null
红耳彩龟,REPORTED_IN,珠海市,year=2022;status=查获
珠海市,LOCATED_IN,广东省,null
红耳彩龟,REPORTED_IN,台湾省,year=null;status=已入侵并形成庞大族群
红耳彩龟,REPORTED_IN,澳大利亚,year=null;status=已入侵
红耳彩龟,REPORTED_IN,全国大部分省自治区直辖市,year=null;status=有养殖
红耳彩龟,COMPETES_WITH,草龟,severity=高
红耳彩龟,COMPETES_WITH,黄喉拟水龟,severity=高
红耳彩龟,PREYS_ON,蝌蚪,severity=高
红耳彩龟,PREYS_ON,贝壳类,severity=高
红耳彩龟,PREYS_ON,蛙类,severity=高
红耳彩龟,PREYS_ON,鱼类,severity=高
红耳彩龟,CAUSES,生物多样性丧失,type=直接
红耳彩龟,CAUSES,淡水渔业损失,type=直接
红耳彩龟,CAUSES,沙门氏杆菌传播,type=直接
红耳彩龟,CAUSES,与本土龟类杂交导致种质资源混杂,type=直接
红耳彩龟,CAUSES,挤占本土龟类生存空间,type=直接
红耳彩龟,SPREAD_RISK_TO,华南水域,confidence=高
红耳彩龟,SPREAD_RISK_TO,长江流域,confidence=中
广东省珠海市非法引进红耳彩龟事件,CAUSES,生物安全威胁,type=直接
广东省珠海市非法引进红耳彩龟事件,DURING,2022年,null
广东省珠海市非法引进红耳彩龟事件,AFTER,广东省珠海市非法引进红耳彩龟案判决,null
广东省珠海市非法引进红耳彩龟案判决,DURING,2024年,null
广东省珠海市非法引进红耳彩龟案判决,MITIGATES,广东省珠海市非法引进红耳彩龟事件,method=检疫;type=主要
广东省珠海市非法引进红耳彩龟案判决,CAUSES,法律震慑效应,type=间接
广东省珠海市非法引进红耳彩龟案判决,CAUSES,公众防控意识提升,type=间接
人工捕捉,MITIGATES,红耳彩龟,method=物理;type=辅助
拉布拉多犬猎捕,MITIGATES,红耳彩龟,method=物理;type=主要
无害化处理,MITIGATES,红耳彩龟,method=物理;type=主要
移交野生动物救护中心,MITIGATES,红耳彩龟,method=生物;type=辅助
《重点管理外来入侵物种名录》,MITIGATES,红耳彩龟,method=检疫;type=主要
《中国外来入侵物种名单（第三批）》,MITIGATES,红耳彩龟,method=检疫;type=主要
《口岸重点管控外来物种名录》,MITIGATES,红耳彩龟,method=检疫;type=主要
《中华人民共和国生物安全法》,MITIGATES,红耳彩龟,method=检疫;type=主要
《中华人民共和国刑法》第三百四十四条之一,MITIGATES,红耳彩龟,method=检疫;type=主要
