Entity1,Relationship,Entity2,Property
福寿螺,HAS_ALIAS,Pomacea canaliculata,type=学名
福寿螺,HAS_ALIAS,小管福寿螺,type=俗名
福寿螺,HAS_ALIAS,南美螺,type=俗名
福寿螺,HAS_HABIT,生长快,null
福寿螺,HAS_HABIT,繁殖力强,null
福寿螺,HAS_HABIT,适应性广,null
福寿螺,HAS_HABIT,高温季节易暴发成灾,null
福寿螺,HAS_MORPHOLOGY,两栖淡水动物,null
福寿螺,NATIVE_TO,南美洲,null
福寿螺,THRIVES_IN,水田,null
福寿螺,THRIVES_IN,河沟,null
福寿螺,THRIVES_IN,池塘,null
福寿螺,THRIVES_IN,沟渠,null
福寿螺,THRIVES_IN,水塘,null
福寿螺,THRIVES_IN,河流,null
福寿螺,THRIVES_IN,湖泊,null
福寿螺,THRIVES_IN,稻田,null
福寿螺,PREYS_ON,水稻,severity=严重危害
福寿螺,PREYS_ON,莲藕,severity=严重危害
福寿螺,PREYS_ON,虾蟹养殖,severity=威胁
福寿螺,CAUSES,水体富营养化风险,type=生态危害
福寿螺,CAUSES,增加饲料成本,type=经济危害
福寿螺,CAUSES,传播广州管圆线虫,type=公共卫生危害
福寿螺,SUPPRESSED_BY,甲鱼摄食,method=生物防治
福寿螺,SUPPRESSED_BY,油茶粕,method=化学防治
福寿螺,SUPPRESSED_BY,人工捕杀,method=物理防治
福寿螺,REPORTED_IN,君山区,year=null;status=研究区域
君山区,LOCATED_IN,岳阳市,null
岳阳市,LOCATED_IN,湖南省,null
福寿螺,REPORTED_IN,花山区,year=2023;status=发现分布及感染
花山区,LOCATED_IN,马鞍山市,null
马鞍山市,LOCATED_IN,安徽省,null
福寿螺,REPORTED_IN,雨山区,year=2023;status=发现分布
雨山区,LOCATED_IN,马鞍山市,null
福寿螺,REPORTED_IN,当涂县,year=2023;status=发现分布及感染
当涂县,LOCATED_IN,马鞍山市,null
福寿螺,REPORTED_IN,和县,year=2023;status=发现分布
和县,LOCATED_IN,马鞍山市,null
福寿螺,REPORTED_IN,含山县,year=2023;status=发现分布
含山县,LOCATED_IN,马鞍山市,null
福寿螺,REPORTED_IN,黎平县,year=null;status=发生和为害呈扩大趋势
黎平县,LOCATED_IN,贵州省,null
