Entity1,Relationship,Entity2,Property
福寿螺,HAS_ALIAS,Pomacea canaliculata,type=学名
福寿螺,HAS_ALIAS,大瓶螺,type=俗名
福寿螺,HAS_ALIAS,南美螺,type=俗名
福寿螺,HAS_ALIAS,苹果螺,type=俗名
福寿螺,HAS_ALIAS,苹果蜗牛,type=俗名
福寿螺,HAS_ALIAS,雪螺,type=俗名
福寿螺,HAS_ALIAS,金宝螺,type=俗名
福寿螺,HAS_ALIAS,小管福寿螺,type=俗名
福寿螺,BELONGS_TO,瓶螺科,rank=科
福寿螺,BELONGS_TO,瓶螺属,rank=属
福寿螺,BELONGS_TO,中腹足目,rank=目
福寿螺,BELONGS_TO,软体动物门,rank=门
福寿螺,NATIVE_TO,亚马逊河流域,null
亚马逊河流域,LOCATED_IN,南美洲,null
福寿螺,HAS_MORPHOLOGY,粉红色卵块,null
福寿螺,HAS_HABIT,食性杂,null
福寿螺,HAS_HABIT,生长繁殖快,null
福寿螺,HAS_HABIT,抗逆性强,null
福寿螺,HAS_HABIT,繁殖量大,null
福寿螺,HAS_HABIT,耐酸碱,null
福寿螺,HAS_HABIT,耐干旱,null
福寿螺,HAS_HABIT,耐低温,null
福寿螺,HAS_HABIT,耐高温,null
福寿螺,HAS_HABIT,昼伏夜出,null
福寿螺,THRIVES_IN,稻田,null
福寿螺,THRIVES_IN,池塘,null
福寿螺,THRIVES_IN,河流,null
福寿螺,THRIVES_IN,水库,null
福寿螺,INTRODUCED_VIA,养殖逃逸,null
福寿螺,INTRODUCED_VIA,人为放生,null
福寿螺,PREYS_ON,水稻,severity=危害严重
福寿螺,PREYS_ON,苦草,severity=选择性牧食
福寿螺,PREYS_ON,穗花狐尾藻,severity=选择性牧食
福寿螺,PREYS_ON,伊乐藻,severity=选择性牧食
福寿螺,PREYS_ON,轮叶黑藻,severity=选择性牧食
福寿螺,PREYS_ON,莲藕,severity=危害
福寿螺,COMPETES_WITH,中国圆田螺,severity=排挤
福寿螺,COMPETES_WITH,梨形石田螺,severity=排挤
福寿螺,CAUSES,破坏生态平衡,type=生态危害
福寿螺,CAUSES,传播疾病,type=健康危害
福寿螺,CAUSES,农业减产,type=经济危害
福寿螺,SUPPRESSED_BY,人工捕杀,method=物理
福寿螺,SUPPRESSED_BY,鸭子食螺,method=生物
福寿螺,SUPPRESSED_BY,投放茶籽饼,method=化学
福寿螺,SUPPRESSED_BY,杀螺胺类药剂,method=化学
福寿螺,SUPPRESSED_BY,硫酸铜,method=化学
福寿螺,SUPPRESSED_BY,水上机器人除卵,method=物理
福寿螺,SUPPRESSED_BY,生物炭,method=物理
福寿螺,SUPPRESSED_BY,石灰,method=化学
福寿螺,SUPPRESSED_BY,插秧或抛秧,method=农业
福寿螺,REPORTED_IN,南京市,year=null;status=潜在适生区扩大
福寿螺,REPORTED_IN,大理白族自治州,year=2023;status=入侵
福寿螺,REPORTED_IN,榕江县,year=null;status=分布
福寿螺,REPORTED_IN,宁乡市,year=2023;status=分布
福寿螺,REPORTED_IN,文昌市,year=null;status=入侵
福寿螺,REPORTED_IN,桂林市,year=2017;status=分布
福寿螺,REPORTED_IN,赫山区,year=2021-2024;status=蔓延
福寿螺,REPORTED_IN,长乐市,year=null;status=疫源地
福寿螺,REPORTED_IN,闽侯县,year=null;status=疫源地
宁乡市,LOCATED_IN,湖南省,null
赫山区,LOCATED_IN,益阳市,null
益阳市,LOCATED_IN,湖南省,null
长乐市,LOCATED_IN,福州市,null
福州市,LOCATED_IN,福建省,null
闽侯县,LOCATED_IN,福州市,null
文昌市,LOCATED_IN,海南省,null
榕江县,LOCATED_IN,黔东南苗族侗族自治州,null
黔东南苗族侗族自治州,LOCATED_IN,贵州省,null
大理白族自治州,LOCATED_IN,云南省,null
桂林市,LOCATED_IN,广西壮族自治区,null
南京市,LOCATED_IN,江苏省,null
