Entity1,Relationship,Entity2,Property
鳄雀鳝,HAS_ALIAS,Atractosteus spatula,type=学名
鳄雀鳝,HAS_ALIAS,Alligator gar,type=俗名
鳄雀鳝,BELONGS_TO,雀鳝科,rank=科
鳄雀鳝,BELONGS_TO,雀鳝目,rank=目
鳄雀鳝,NATIVE_TO,美国南部,property=null
鳄雀鳝,NATIVE_TO,墨西哥,property=null
鳄雀鳝,HAS_MORPHOLOGY,鱼雷形身体,property=null
鳄雀鳝,HAS_MORPHOLOGY,宽吻部,property=null
鳄雀鳝,HAS_MORPHOLOGY,双排锋利牙齿,property=null
鳄雀鳝,HAS_MORPHOLOGY,菱形硬鳞,property=null
鳄雀鳝,HAS_MORPHOLOGY,粉红色卵块,property=null
鳄雀鳝,HAS_HABIT,伏击捕食者,property=null
鳄雀鳝,HAS_HABIT,夜行性,property=null
鳄雀鳝,HAS_HABIT,广盐性,property=null
鳄雀鳝,HAS_HABIT,耐低氧,property=null
鳄雀鳝,THRIVES_IN,淡水湖泊,property=null
鳄雀鳝,THRIVES_IN,沼泽,property=null
鳄雀鳝,THRIVES_IN,半咸水河口,property=null
鳄雀鳝,THRIVES_IN,水库,property=null
鳄雀鳝,THRIVES_IN,河流回水区,property=null
鳄雀鳝,INTRODUCED_VIA,宠物贸易,property=null
鳄雀鳝,INTRODUCED_VIA,人为放生,property=null
鳄雀鳝,PREYS_ON,鱼类,severity=主要捕食对象
鳄雀鳝,PREYS_ON,水鸟,severity=次要捕食对象
鳄雀鳝,PREYS_ON,小型哺乳动物,severity=次要捕食对象
鳄雀鳝,PREYS_ON,蓝蟹,severity=半咸水种群主要食物
鳄雀鳝,COMPETES_WITH,本土鱼类,severity=生态位竞争
鳄雀鳝,CAUSES,破坏生态平衡,type=生态危害
鳄雀鳝,CAUSES,威胁本土物种,type=生态危害
鳄雀鳝,CAUSES,卵有毒,type=生物危害
鳄雀鳝,REPORTED_IN,广东省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,广西壮族自治区,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,福建省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,江西省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,湖南省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,江苏省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,浙江省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,安徽省,year=2022;status=入侵
鳄雀鳝,REPORTED_IN,香港,year=2009;status=发现
鳄雀鳝,REPORTED_IN,新加坡,year=2011;status=发现
鳄雀鳝,REPORTED_IN,印度,year=2015;status=发现
鳄雀鳝,REPORTED_IN,泰国,year=2024;status=发现
鳄雀鳝,REPORTED_IN,塞浦路斯,year=2020;status=发现
鳄雀鳝,REPORTED_IN,土库曼斯坦,year=2008;status=发现
鳄雀鳝,SUPPRESSED_BY,人工捕捞,method=物理防治
